policy_id,age,gender,territory,vehicle_type,annual_miles,driving_experience_years,exposure,claim_count,total_claim_amount
P0003164,37,F,C,truck,16937,19.9,0.7582,0,0.0
P0003165,26,F,A,suv,6103,7.6,0.5436,0,0.0
P0003166,43,M,A,sedan,19175,27.9,0.7156,0,0.0
P0003167,65,M,C,sedan,8821,49.2,0.5762,0,0.0
P0003168,34,M,B,sedan,11856,16.1,0.6163,0,0.0
P0003169,69,F,C,sedan,23331,56.7,0.6781,0,0.0
P0003170,56,F,C,sedan,24195,37.5,0.7449,0,0.0
P0003171,57,M,B,sedan,25664,41.1,0.7171,0,0.0
P0003172,77,M,C,sedan,16650,62.2,0.5358,0,0.0
P0003173,45,M,C,suv,30973,27.2,0.6752,0,0.0
P0003174,39,M,C,sedan,6864,19.1,0.5196,0,0.0
P0003175,80,F,A,sedan,16753,63.6,0.6254,0,0.0
P0003176,53,M,A,sedan,12554,35.4,0.5426,0,0.0
P0003177,56,M,A,suv,6283,38.1,0.5837,0,0.0
P0003178,36,M,B,suv,22364,18.5,0.7512,0,0.0
P0003179,31,M,C,sedan,6761,16.0,0.9637,0,0.0
P0003180,28,F,C,truck,23813,10.6,0.5974,0,0.0
P0003181,32,F,B,suv,31500,14.6,0.8654,0,0.0
P0003182,30,M,A,sedan,29789,18.5,0.5219,0,0.0
P0003183,65,F,B,sedan,26117,46.3,0.6679,0,0.0
P0003184,21,F,C,truck,12609,7.0,0.7007,0,0.0
P0003185,57,F,B,sedan,25259,39.7,0.5542,1,3999.56
P0003186,77,M,A,sedan,22428,57.0,0.8184,0,0.0
P0003187,66,F,A,suv,20320,49.5,0.5728,0,0.0
P0003188,43,F,B,sedan,19759,28.1,0.9003,0,0.0
P0003189,21,M,B,suv,9395,2.9,0.7958,0,0.0
P0003190,70,M,C,suv,31303,50.2,0.8706,2,7654.79
P0003191,18,M,C,truck,30930,3.2,0.5821,0,0.0
P0003192,60,M,A,suv,27629,47.7,0.6585,0,0.0
P0003193,60,F,A,suv,21979,40.6,0.8527,0,0.0
P0003194,30,M,A,sedan,9091,11.3,0.7267,0,0.0
P0003195,64,M,A,truck,24671,46.2,0.8162,0,0.0
P0003196,29,F,B,sedan,34721,15.6,0.7067,0,0.0
P0003197,32,M,A,sedan,9110,13.8,0.8361,1,1376.7
P0003198,69,F,A,truck,16011,49.9,0.8208,0,0.0
P0003199,79,F,C,truck,33080,57.7,0.6498,0,0.0
P0003200,34,F,A,suv,34592,17.6,0.9408,0,0.0
P0003201,76,F,C,sedan,18817,58.7,0.8662,1,6315.12
P0003202,75,M,A,sedan,13841,62.3,0.5341,0,0.0
P0003203,66,F,A,suv,13892,47.1,0.5189,0,0.0
P0003204,26,M,A,sedan,19537,7.1,0.8581,0,0.0
P0003205,36,F,A,sedan,14904,18.2,0.816,0,0.0
P0003206,60,F,A,sedan,22064,40.6,0.9622,0,0.0
P0003207,80,F,C,truck,7470,64.6,0.8377,0,0.0
P0003208,69,F,C,truck,6971,52.4,0.6041,1,6338.49
P0003209,44,M,A,truck,5147,27.4,0.521,0,0.0
P0003210,32,M,A,suv,27185,12.8,0.7662,0,0.0
P0003211,78,F,A,sedan,33631,58.8,0.7481,0,0.0
P0003212,35,M,C,sedan,8246,17.4,0.9687,1,3869.08
P0003213,39,M,A,sedan,33360,21.5,0.8542,0,0.0
P0003214,78,M,A,sedan,10089,59.9,0.95,1,8900.62
P0003215,53,F,C,suv,6493,36.7,0.8783,0,0.0
P0003216,34,F,C,sedan,13997,14.3,0.8303,0,0.0
P0003217,18,M,B,truck,14069,1.9,0.7816,0,0.0
P0003218,45,M,A,sedan,34783,27.1,0.79,0,0.0
P0003219,80,F,A,sedan,8487,64.2,0.7537,0,0.0
P0003220,45,M,A,suv,35166,26.1,0.9195,0,0.0
P0003221,62,F,B,suv,31717,45.2,0.6173,0,0.0
P0003222,33,M,C,sedan,20168,11.9,0.9576,1,8735.84
P0003223,66,F,A,suv,25863,49.3,0.7797,0,0.0
P0003224,66,M,C,suv,21532,47.1,0.7187,0,0.0
P0003225,56,F,B,sedan,33211,40.3,0.6055,0,0.0
P0003226,66,F,C,sedan,11567,49.6,0.638,0,0.0
P0003227,54,M,A,truck,34624,37.1,0.7921,0,0.0
P0003228,41,F,A,sedan,17959,23.3,0.5759,0,0.0
P0003229,64,M,A,sedan,33894,48.5,0.5017,0,0.0
P0003230,70,M,B,sedan,35516,54.1,0.6296,0,0.0
P0003231,70,F,A,suv,31288,52.8,0.6521,0,0.0
P0003232,31,F,A,truck,29514,13.2,0.9707,0,0.0
P0003233,60,M,C,sedan,18477,43.1,0.7909,0,0.0
P0003234,18,M,B,truck,26619,1.4,0.7029,0,0.0
P0003235,54,M,B,truck,12586,39.7,0.9915,0,0.0
P0003236,53,F,B,sedan,13630,35.0,0.6837,0,0.0
P0003237,40,M,B,suv,27984,21.3,0.9791,1,5062.33
P0003238,80,M,B,truck,28654,61.1,0.9707,0,0.0
P0003239,73,M,A,truck,13105,55.7,0.8449,2,10984.31
P0003240,20,F,A,suv,34963,4.2,0.7626,0,0.0
P0003241,31,F,B,sedan,26145,14.6,0.9109,0,0.0
P0003242,31,M,A,sedan,35626,13.7,0.662,0,0.0
P0003243,74,M,B,sedan,19843,57.0,0.6839,1,256.71
P0003244,50,F,B,suv,23593,34.7,0.6034,0,0.0
P0003245,63,M,A,sedan,25221,49.4,0.6277,0,0.0
P0003246,69,F,C,suv,9982,53.1,0.5682,0,0.0
P0003247,66,F,B,suv,13667,49.6,0.9253,0,0.0
P0003248,23,F,B,sedan,34886,5.4,0.5006,0,0.0
P0003249,26,F,C,truck,25887,9.8,0.7122,0,0.0
P0003250,42,F,A,sedan,21782,25.5,0.6821,0,0.0
P0003251,39,F,A,sedan,5085,21.8,0.6938,0,0.0
P0003252,65,F,A,truck,6188,44.9,0.9219,0,0.0
P0003253,27,M,B,sedan,22254,10.3,0.9105,0,0.0
P0003254,41,M,A,sedan,7526,27.1,0.8317,0,0.0
P0003255,32,M,C,truck,9410,16.4,0.8446,0,0.0
P0003256,29,F,A,truck,22894,8.4,0.9018,0,0.0
P0003257,28,M,B,truck,34787,8.1,0.6925,0,0.0
P0003258,30,F,B,sedan,30894,11.1,0.7253,0,0.0
P0003259,53,M,A,sedan,19430,34.6,0.6224,0,0.0
P0003260,43,M,B,sedan,34187,24.6,0.619,0,0.0
P0003261,45,F,B,sedan,23784,28.5,0.9673,0,0.0
P0003262,48,F,C,truck,34277,29.3,0.8803,1,2453.84
P0003263,64,M,B,sedan,12368,45.2,0.7265,1,4566.61
P0003264,72,M,B,suv,22937,53.3,0.5195,0,0.0
P0003265,51,M,B,sedan,33595,35.2,0.8714,0,0.0
P0003266,58,M,B,suv,35423,41.6,0.9743,0,0.0
P0003267,64,M,A,sedan,31661,48.3,0.9634,1,546.64
P0003268,61,F,B,sedan,9637,42.0,0.8571,0,0.0
P0003269,26,M,A,sedan,24186,8.4,0.8239,0,0.0
P0003270,79,F,B,truck,7934,61.2,0.5604,0,0.0
P0003271,28,F,A,suv,16865,9.8,0.5428,0,0.0
P0003272,43,F,C,suv,5938,28.8,0.6326,0,0.0
P0003273,59,M,A,sedan,28540,40.2,0.7819,0,0.0
P0003274,43,M,A,suv,28998,27.1,0.9566,0,0.0
P0003275,33,F,A,suv,7865,16.9,0.9355,0,0.0
P0003276,76,F,A,sedan,33414,60.7,0.653,0,0.0
P0003277,22,F,A,suv,31020,4.8,0.6831,0,0.0
P0003278,33,M,B,truck,31034,16.1,0.6552,0,0.0
P0003279,80,M,A,truck,18865,65.8,0.7651,0,0.0
P0003280,63,F,A,truck,34128,49.6,0.9045,0,0.0
P0003281,23,F,A,sedan,35476,6.4,0.8916,0,0.0
P0003282,65,M,A,sedan,21990,46.4,0.9432,0,0.0
P0003283,79,F,C,sedan,16733,60.6,0.7609,1,7771.15
P0003284,24,F,A,sedan,28654,5.0,0.8291,1,388.76
P0003285,44,F,C,sedan,6368,27.4,0.977,0,0.0
P0003286,47,F,B,sedan,15438,30.7,0.8378,0,0.0
P0003287,26,F,B,suv,5135,9.2,0.5835,0,0.0
P0003288,30,M,C,suv,28763,11.4,0.6634,0,0.0
P0003289,28,F,A,suv,6333,7.8,0.5378,0,0.0
P0003290,29,F,C,truck,28344,12.9,0.5552,1,1655.22
P0003291,43,M,B,sedan,22535,26.5,0.7459,0,0.0
P0003292,47,M,A,sedan,18503,29.9,0.8693,0,0.0
P0003293,32,F,C,suv,24560,15.5,0.5945,0,0.0
P0003294,36,F,A,suv,6356,20.2,0.66,0,0.0
P0003295,30,M,C,sedan,30144,13.3,0.6683,0,0.0
P0003296,68,F,C,truck,13254,52.6,0.9201,0,0.0
P0003297,31,M,A,sedan,31117,12.5,0.592,0,0.0
P0003298,75,F,A,suv,32440,55.1,0.517,0,0.0
P0003299,51,F,C,truck,22073,34.6,0.8119,0,0.0
P0003300,68,F,A,sedan,23205,47.7,0.7634,0,0.0
P0003301,58,M,B,suv,33628,41.2,0.5014,0,0.0
P0003302,34,F,A,sedan,17557,18.4,0.8823,0,0.0
P0003303,55,F,A,sedan,17326,36.6,0.7119,0,0.0
P0003304,35,F,B,sedan,34369,19.8,0.7739,1,1630.14
P0003305,25,M,B,suv,17520,6.8,0.8354,2,2103.76
P0003306,34,F,B,suv,16359,16.5,0.5257,0,0.0
P0003307,35,M,B,truck,5183,18.8,0.5863,0,0.0
P0003308,26,M,A,suv,15170,10.0,0.7316,1,2435.12
P0003309,19,F,B,sedan,12739,3.7,0.586,1,2536.93
P0003310,77,M,A,truck,28885,57.9,0.5583,0,0.0
P0003311,50,M,A,sedan,20506,33.4,0.6625,0,0.0
P0003312,43,F,A,suv,16014,25.4,0.7133,0,0.0
P0003313,76,F,B,sedan,33948,59.0,0.9249,1,6699.01
P0003314,32,F,A,suv,18833,15.4,0.7975,0,0.0
P0003315,43,F,A,truck,17890,25.3,0.9647,0,0.0
P0003316,71,M,B,sedan,27396,53.0,0.7286,1,5955.03
P0003317,57,M,A,suv,13096,39.7,0.7362,0,0.0
P0003318,43,M,C,suv,18333,26.4,0.6557,0,0.0
P0003319,34,F,A,sedan,26886,19.2,0.5408,0,0.0
P0003320,20,F,A,sedan,14990,4.2,0.586,0,0.0
P0003321,23,F,C,suv,18309,6.6,0.5339,0,0.0
P0003322,28,M,B,sedan,5477,11.0,0.8517,0,0.0
P0003323,67,F,C,sedan,29619,53.5,0.6745,2,16879.89
P0003324,58,M,B,suv,31677,39.8,0.5158,0,0.0
P0003325,45,M,A,suv,25719,27.4,0.8761,0,0.0
P0003326,67,F,B,sedan,21327,51.2,0.6274,0,0.0
P0003327,28,M,B,truck,32698,12.8,0.9468,1,4828.28
P0003328,31,M,B,truck,31391,15.4,0.9115,0,0.0
P0003329,42,M,A,truck,19535,27.6,0.6519,0,0.0
P0003330,75,F,A,suv,24153,58.7,0.6179,0,0.0
P0003331,56,F,A,sedan,34098,39.4,0.9965,0,0.0
P0003332,71,M,C,sedan,11220,52.2,0.9098,0,0.0
P0003333,33,F,A,truck,29125,15.1,0.9633,0,0.0
P0003334,71,M,C,truck,16257,51.5,0.5085,0,0.0
P0003335,22,F,A,suv,7878,4.8,0.7992,0,0.0
P0003336,32,M,B,suv,17935,16.8,0.6333,0,0.0
P0003337,50,M,A,sedan,21063,29.5,0.6874,0,0.0
P0003338,21,F,B,suv,27931,4.6,0.5455,0,0.0
P0003339,72,F,C,sedan,9702,58.1,0.8742,0,0.0
P0003340,72,M,B,suv,21993,54.6,0.7628,0,0.0
P0003341,52,F,A,suv,25502,38.2,0.896,0,0.0
P0003342,37,M,B,suv,24731,20.2,0.5582,0,0.0
P0003343,24,M,A,sedan,30806,8.0,0.9986,0,0.0
P0003344,56,F,B,suv,28345,38.0,0.6743,0,0.0
P0003345,51,M,B,sedan,19424,32.1,0.9757,0,0.0
P0003346,65,F,A,sedan,13489,48.6,0.8382,0,0.0
P0003347,55,M,B,sedan,32298,38.8,0.5544,0,0.0
P0003348,26,F,B,sedan,32341,7.5,0.891,0,0.0
P0003349,25,F,A,sedan,9022,9.5,0.7803,0,0.0
P0003350,67,F,A,sedan,19051,49.9,0.5944,1,4214.96
P0003351,28,M,B,sedan,28311,9.9,0.5936,0,0.0
P0003352,77,M,C,sedan,25494,61.6,0.9766,1,10462.46
P0003353,24,M,B,sedan,32122,7.6,0.9993,1,4890.92
P0003354,63,F,B,suv,11764,45.8,0.7881,0,0.0
P0003355,79,M,A,sedan,34181,59.3,0.5936,0,0.0
P0003356,45,M,A,sedan,12234,30.4,0.6701,0,0.0
P0003357,21,M,A,sedan,7971,4.3,0.606,0,0.0
P0003358,73,F,A,sedan,27784,53.3,0.8037,1,1350.2
P0003359,29,M,A,suv,33767,10.1,0.7001,1,2869.07
P0003360,51,F,A,truck,15862,34.6,0.689,0,0.0
P0003361,80,F,B,sedan,9954,63.1,0.9007,0,0.0
P0003362,64,M,B,sedan,32154,46.1,0.9818,0,0.0
P0003363,20,F,A,sedan,7949,2.0,0.5985,0,0.0
P0003364,69,F,B,sedan,25607,49.2,0.7072,0,0.0
P0003365,28,M,A,truck,8927,8.7,0.7683,0,0.0
P0003366,65,M,A,suv,25628,50.8,0.6229,0,0.0
P0003367,57,F,C,suv,8531,43.2,0.701,0,0.0
P0003368,36,M,B,truck,16788,20.1,0.5279,0,0.0
P0003369,44,F,A,suv,19411,30.7,0.5206,0,0.0
P0003370,25,F,A,sedan,32982,5.4,0.8932,0,0.0
P0003371,80,F,B,suv,27042,66.0,0.6695,0,0.0
P0003372,33,M,A,suv,34283,16.6,0.8537,1,579.5
P0003373,37,F,C,sedan,21739,21.7,0.5415,1,3314.91
P0003374,49,F,B,suv,12996,35.2,0.8353,0,0.0
P0003375,60,M,A,sedan,18162,40.6,0.8267,0,0.0
P0003376,49,M,B,sedan,20951,33.2,0.9107,0,0.0
P0003377,49,M,B,suv,22479,28.2,0.6023,0,0.0
P0003378,54,M,B,sedan,33114,34.2,0.7756,0,0.0
P0003379,72,F,C,sedan,32807,55.0,0.9506,1,2627.52
P0003380,42,F,C,sedan,8139,29.2,0.6099,0,0.0
P0003381,70,F,A,suv,29615,53.7,0.5624,0,0.0
P0003382,67,M,A,truck,14224,45.4,0.6724,0,0.0
P0003383,78,F,A,suv,23216,60.1,0.9827,0,0.0
P0003384,75,F,B,suv,34587,58.3,0.5787,0,0.0
P0003385,68,F,B,sedan,32353,52.2,0.5597,1,7320.03
P0003386,33,F,A,suv,20034,14.2,0.9989,0,0.0
P0003387,66,M,C,sedan,6420,48.3,0.6966,0,0.0
P0003388,64,M,A,sedan,34497,46.4,0.5746,0,0.0
P0003389,36,F,C,suv,33130,16.7,0.7793,1,4296.63
P0003390,60,M,C,sedan,16785,40.8,0.5069,0,0.0
P0003391,33,M,A,truck,9257,15.1,0.7128,0,0.0
P0003392,50,F,A,sedan,21352,36.2,0.5181,0,0.0
P0003393,68,F,A,suv,29852,53.0,0.7827,0,0.0
P0003394,29,M,C,sedan,19077,13.2,0.8124,0,0.0
P0003395,39,F,A,suv,5651,22.1,0.5018,0,0.0
P0003396,68,M,C,suv,19173,48.0,0.7564,0,0.0
P0003397,46,M,B,sedan,20959,24.9,0.9725,0,0.0
P0003398,78,M,B,truck,33449,60.2,0.699,0,0.0
P0003399,18,M,C,suv,30035,0.0,0.9773,0,0.0
P0003400,63,M,B,sedan,26533,49.0,0.9817,0,0.0
P0003401,69,F,B,suv,17543,52.8,0.6201,0,0.0
P0003402,75,F,B,sedan,34317,59.1,0.7887,0,0.0
P0003403,27,M,A,suv,12179,11.3,0.9152,0,0.0
P0003404,80,M,A,sedan,15215,61.8,0.8546,0,0.0
P0003405,42,M,A,truck,31233,25.9,0.8801,0,0.0
P0003406,40,M,B,sedan,35810,26.8,0.6305,0,0.0
P0003407,40,F,A,suv,30256,21.3,0.9591,0,0.0
P0003408,58,M,B,truck,26937,38.6,0.6178,0,0.0
P0003409,59,M,A,truck,34069,41.4,0.8224,0,0.0
P0003410,47,M,B,suv,9070,30.3,0.9424,0,0.0
P0003411,22,M,C,suv,25742,6.8,0.6797,0,0.0
P0003412,80,F,B,suv,17801,64.7,0.7761,2,11956.39
P0003413,31,M,C,sedan,23539,11.9,0.8453,0,0.0
P0003414,23,F,A,suv,12708,7.5,0.9642,1,4253.48
P0003415,55,F,A,suv,20155,34.0,0.724,0,0.0
P0003416,43,M,B,sedan,12299,24.1,0.8016,0,0.0
P0003417,56,M,A,suv,24948,38.3,0.5709,0,0.0
P0003418,73,M,B,sedan,33816,50.6,0.5326,1,3489.41
P0003419,24,F,C,suv,6822,4.4,0.5107,0,0.0
P0003420,35,F,A,sedan,34758,18.9,0.7383,0,0.0
P0003421,50,F,C,truck,25438,35.0,0.7729,0,0.0
P0003422,67,M,A,sedan,5439,50.8,0.5432,0,0.0
P0003423,55,M,B,sedan,22953,38.2,0.5905,0,0.0
P0003424,42,M,A,suv,9279,26.5,0.6332,0,0.0
P0003425,56,F,B,sedan,29881,41.2,0.9456,0,0.0
P0003426,79,M,A,sedan,13613,61.5,0.5496,0,0.0
P0003427,48,M,C,suv,6781,29.2,0.7448,0,0.0
P0003428,73,F,C,truck,31279,52.3,0.8945,0,0.0
P0003429,67,M,B,suv,21635,49.8,0.9351,1,2054.24
P0003430,36,M,B,sedan,23944,17.8,0.8466,0,0.0
P0003431,33,F,B,sedan,30779,19.7,0.6328,0,0.0
P0003432,66,F,B,suv,22528,47.3,0.5607,0,0.0
P0003433,31,M,B,suv,29686,16.0,0.5789,0,0.0
P0003434,39,M,B,truck,23546,21.4,0.8851,0,0.0
P0003435,32,M,C,sedan,5862,15.1,0.6483,0,0.0
P0003436,56,M,B,suv,34468,39.5,0.6689,0,0.0
P0003437,36,F,A,truck,34742,22.0,0.5878,0,0.0
P0003438,59,M,C,sedan,13549,43.5,0.7173,1,2836.31
P0003439,76,M,A,truck,25165,60.9,0.6673,0,0.0
P0003440,70,F,A,sedan,8822,54.2,0.6785,0,0.0
P0003441,77,M,C,suv,13831,57.6,0.5169,0,0.0
P0003442,19,F,A,sedan,23842,2.7,0.7313,0,0.0
P0003443,46,F,A,truck,15783,30.3,0.5559,0,0.0
P0003444,31,F,B,truck,35034,12.7,0.7678,1,1154.61
P0003445,75,M,C,sedan,7431,57.3,0.8346,0,0.0
P0003446,62,F,A,suv,27010,40.9,0.7731,0,0.0
P0003447,38,F,B,sedan,23996,19.0,0.5732,0,0.0
P0003448,53,M,A,sedan,32655,40.0,0.8082,0,0.0
P0003449,56,F,B,suv,30081,37.4,0.7064,0,0.0
P0003450,49,M,A,suv,32781,30.6,0.6797,0,0.0
P0003451,47,M,A,sedan,29609,26.7,0.5744,0,0.0
P0003452,21,F,C,sedan,11796,4.4,0.9972,1,1378.42
P0003453,46,F,B,sedan,18165,26.8,0.6963,1,2187.74
P0003454,39,M,C,sedan,26253,22.7,0.7282,0,0.0
P0003455,69,F,C,sedan,35969,51.4,0.5472,0,0.0
P0003456,72,F,C,sedan,31728,57.1,0.8377,0,0.0
P0003457,65,M,B,truck,25138,50.7,0.6413,0,0.0
P0003458,19,M,A,sedan,8141,0.3,0.8701,1,3300.39
P0003459,70,M,C,truck,18045,53.0,0.5336,1,1502.72
P0003460,42,M,B,sedan,25195,27.6,0.6484,0,0.0
P0003461,44,M,A,sedan,28924,25.4,0.8728,0,0.0
P0003462,77,M,A,sedan,13432,65.5,0.698,0,0.0
P0003463,72,M,A,sedan,19487,56.6,0.5171,0,0.0
P0003464,21,M,B,suv,30471,7.3,0.8948,0,0.0
P0003465,40,M,C,sedan,30848,20.6,0.9828,0,0.0
P0003466,65,F,B,sedan,11919,48.9,0.6883,0,0.0
P0003467,51,F,A,sedan,12865,33.8,0.8108,0,0.0
P0003468,34,F,A,suv,16576,16.4,0.6863,0,0.0
P0003469,51,M,C,sedan,24958,32.4,0.7775,0,0.0
P0003470,72,F,B,sedan,25979,53.6,0.8693,0,0.0
P0003471,32,F,B,sedan,28535,13.4,0.8165,0,0.0
P0003472,65,M,C,suv,22230,48.5,0.6574,0,0.0
P0003473,64,F,C,truck,33451,45.3,0.5976,0,0.0
P0003474,73,F,B,sedan,8719,57.3,0.7722,0,0.0
P0003475,36,F,B,sedan,21266,19.8,0.8297,0,0.0
P0003476,31,F,A,sedan,11984,17.1,0.7872,0,0.0
P0003477,52,M,C,truck,21708,31.6,0.5641,1,2644.25
P0003478,51,F,B,sedan,32461,36.0,0.6775,0,0.0
P0003479,43,F,B,suv,32442,23.2,0.8723,0,0.0
P0003480,67,M,A,suv,35652,48.9,0.5734,0,0.0
P0003481,68,F,B,sedan,20181,50.6,0.9417,1,5798.15
P0003482,33,F,A,suv,26513,15.3,0.7333,1,2107.89
P0003483,68,M,B,suv,19782,53.1,0.8956,0,0.0
P0003484,32,M,B,sedan,5302,11.8,0.6704,0,0.0
P0003485,43,M,C,sedan,13784,26.7,0.6796,0,0.0
P0003486,19,M,A,sedan,28045,0.0,0.9835,0,0.0
P0003487,39,M,C,sedan,6671,23.1,0.7837,0,0.0
P0003488,78,F,A,suv,24927,63.9,0.551,0,0.0
P0003489,45,M,B,suv,19214,24.0,0.9788,0,0.0
P0003490,62,M,A,truck,17766,46.2,0.6874,0,0.0
P0003491,24,F,A,suv,27803,6.1,0.8551,0,0.0
P0003492,58,M,C,sedan,12069,47.1,0.5643,0,0.0
P0003493,41,F,A,sedan,13029,24.1,0.9277,0,0.0
P0003494,64,M,C,suv,10136,45.8,0.9795,1,7421.06
P0003495,76,M,A,sedan,8361,58.7,0.6914,0,0.0
P0003496,51,M,B,sedan,7589,34.2,0.5724,0,0.0
P0003497,24,F,A,suv,8222,7.4,0.7788,1,4917.71
P0003498,47,M,B,suv,24817,28.3,0.5809,0,0.0
P0003499,25,M,C,sedan,14297,10.6,0.7211,0,0.0
P0003500,46,F,B,suv,15455,29.5,0.8113,0,0.0
P0003501,21,F,A,sedan,28343,1.1,0.5696,1,1412.55
P0003502,58,M,C,suv,21058,44.0,0.974,0,0.0
P0003503,37,F,B,suv,7395,20.2,0.8528,0,0.0
P0003504,30,M,A,suv,21281,15.2,0.6806,0,0.0
P0003505,19,M,B,sedan,25493,1.4,0.7078,0,0.0
P0003506,73,F,B,suv,23826,55.9,0.9241,0,0.0
P0003507,70,M,C,sedan,31916,54.9,0.738,2,6628.08
P0003508,69,F,A,sedan,23430,52.0,0.9935,0,0.0
P0003509,21,M,B,truck,30186,3.9,0.5311,1,1467.86
P0003510,40,M,C,sedan,21091,24.2,0.6357,0,0.0
P0003511,79,F,B,suv,24734,62.8,0.7592,0,0.0
P0003512,54,M,B,sedan,9808,38.3,0.5679,0,0.0
P0003513,26,F,C,suv,35761,13.6,0.6781,0,0.0
P0003514,26,M,A,suv,5838,7.1,0.76,0,0.0
P0003515,34,F,A,sedan,35014,14.6,0.6305,0,0.0
P0003516,79,M,C,suv,22861,65.5,0.5823,0,0.0
P0003517,28,M,B,truck,15461,8.6,0.6342,0,0.0
P0003518,74,F,C,truck,18119,56.2,0.5413,0,0.0
P0003519,60,M,B,truck,7373,45.2,0.598,0,0.0
P0003520,76,F,A,sedan,17713,59.4,0.5305,0,0.0
P0003521,70,M,A,truck,7203,54.4,0.9763,0,0.0
P0003522,38,F,A,sedan,18332,19.2,0.5805,0,0.0
P0003523,70,M,C,sedan,9228,54.8,0.5006,1,3314.49
P0003524,28,F,A,sedan,8519,6.8,0.9787,2,4232.77
P0003525,36,F,B,sedan,27086,16.7,0.8793,0,0.0
P0003526,31,M,B,suv,10557,16.4,0.6335,0,0.0
P0003527,26,M,A,sedan,15389,5.7,0.9395,0,0.0
P0003528,23,M,A,suv,25526,4.5,0.9358,0,0.0
P0003529,29,M,B,sedan,20645,12.3,0.8705,0,0.0
P0003530,25,F,A,sedan,20927,6.6,0.7961,0,0.0
P0003531,41,M,C,truck,18698,22.2,0.7924,0,0.0
P0003532,22,F,C,suv,23899,6.5,0.9845,0,0.0
P0003533,21,F,A,sedan,25235,2.3,0.7326,0,0.0
P0003534,80,M,C,suv,9009,63.9,0.9043,0,0.0
P0003535,23,M,A,truck,34856,4.4,0.5562,0,0.0
P0003536,22,F,A,sedan,30238,5.3,0.8504,0,0.0
P0003537,19,F,A,sedan,18148,4.0,0.9948,0,0.0
P0003538,26,M,C,truck,16551,7.7,0.505,0,0.0
P0003539,51,F,B,sedan,27499,34.8,0.629,0,0.0
P0003540,70,F,A,sedan,24005,52.7,0.8925,0,0.0
P0003541,64,F,B,sedan,29889,46.2,0.8669,1,896.41
P0003542,54,F,B,sedan,19435,34.1,0.8671,0,0.0
P0003543,23,F,B,truck,18677,6.9,0.9912,0,0.0
P0003544,66,M,B,truck,19518,50.7,0.5479,0,0.0
P0003545,20,F,C,suv,14163,0.0,0.8375,0,0.0
P0003546,57,F,B,suv,29135,40.0,0.8206,0,0.0
P0003547,43,M,A,truck,29684,27.1,0.6029,0,0.0
P0003548,73,M,C,suv,8420,55.3,0.6065,1,9961.19
P0003549,37,M,A,suv,7896,20.7,0.8251,0,0.0
P0003550,58,M,B,truck,7318,41.5,0.8273,0,0.0
P0003551,45,M,B,sedan,15208,22.9,0.8,0,0.0
P0003552,50,M,A,sedan,8132,35.0,0.7309,0,0.0
P0003553,77,M,A,suv,22659,62.9,0.8436,0,0.0
P0003554,62,M,B,suv,35854,42.5,0.6609,0,0.0
P0003555,44,M,C,sedan,26850,27.8,0.6179,2,5343.33
P0003556,46,F,C,sedan,33741,28.4,0.7977,0,0.0
P0003557,62,M,B,suv,9606,43.7,0.8086,0,0.0
P0003558,39,M,A,sedan,26717,25.5,0.9061,0,0.0
P0003559,28,F,A,truck,27584,8.7,0.708,0,0.0
P0003560,47,M,C,truck,18873,31.1,0.8821,0,0.0
P0003561,22,F,B,sedan,28114,1.2,0.9589,0,0.0
P0003562,28,F,B,suv,7637,12.6,0.7128,0,0.0
P0003563,44,M,A,suv,24080,23.9,0.7713,0,0.0
P0003564,68,F,A,sedan,30447,47.5,0.9551,0,0.0
P0003565,67,F,B,sedan,17188,51.0,0.6501,0,0.0
P0003566,34,F,B,sedan,10872,17.4,0.8613,0,0.0
P0003567,44,M,B,truck,5316,27.6,0.7886,0,0.0
P0003568,27,F,A,truck,13458,7.0,0.707,0,0.0
P0003569,65,M,C,sedan,30458,47.6,0.9321,0,0.0
P0003570,33,M,B,truck,31064,14.9,0.5784,0,0.0
P0003571,68,M,C,suv,24123,51.3,0.5177,0,0.0
P0003572,71,M,B,sedan,12977,53.1,0.6036,0,0.0
P0003573,61,M,B,sedan,13057,42.9,0.9381,0,0.0
P0003574,38,F,B,truck,31181,22.2,0.6718,0,0.0
P0003575,78,M,B,sedan,23092,57.5,0.842,1,5500.77
P0003576,61,M,B,suv,29364,44.4,0.6154,0,0.0
P0003577,58,F,B,suv,16481,38.9,0.7454,0,0.0
P0003578,71,F,A,suv,30955,56.5,0.7614,1,1239.97
P0003579,73,M,C,sedan,19593,54.6,0.6227,0,0.0
P0003580,22,F,A,sedan,25903,2.9,0.6937,0,0.0
P0003581,73,M,A,truck,31389,55.5,0.6309,0,0.0
P0003582,66,F,C,sedan,15915,46.8,0.5503,0,0.0
P0003583,31,M,A,sedan,29424,15.4,0.7158,0,0.0
P0003584,37,F,C,sedan,25248,19.1,0.7818,0,0.0
P0003585,65,M,B,suv,20415,51.0,0.545,0,0.0
P0003586,31,F,A,sedan,30702,13.7,0.6789,0,0.0
P0003587,46,F,A,suv,18636,30.6,0.7313,0,0.0
P0003588,61,F,A,sedan,28232,44.1,0.9663,0,0.0
P0003589,58,F,A,suv,7367,38.2,0.8052,0,0.0
P0003590,75,M,A,truck,31722,54.5,0.9711,0,0.0
P0003591,25,M,A,suv,34901,10.6,0.7622,0,0.0
